loyalty_number,country,province,city,postal_code,gender,education,salary,marital_status,loyalty_card,clv,enrollment_type,enrollment_year,enrollment_month,cancellation_year,cancellation_month,frequency_count,total_flights_booked,total_flights_with_companions,total_distance,total_points_accumulated,total_points_redeemed,total_dollar_cost_redeemed,first_year,last_year,active_years,month_apr,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,active_member
698932,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,81916.0,Married,Nova,5717.74,Standard,2016,5,2018.0,1.0,24,35,21,13241,1321.0,355,29,2017,2018,2,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
170311,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,65664.0,Divorced,Nova,5718.28,Standard,2014,6,,,24,103,23,33444,3467.75,764,62,2017,2018,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,True
897904,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,65664.0,Divorced,Nova,5718.28,Standard,2013,3,,,24,101,34,32525,3323.25,1357,110,2017,2018,2,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True
108857,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,88691.0,Married,Nova,5719.09,Standard,2017,8,2018.0,4.0,24,33,6,8493,940.0,986,79,2017,2018,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,False
713299,Canada,Nova Scotia,Halifax,B3C 2M8,Female,College,71960.0,Single,Nova,6722.7,2018 Promotion,2018,4,,,24,98,24,34417,3493.75,1070,87,2017,2018,2,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,True
410558,Canada,Alberta,Calgary,T3E 2V9,Male,Bachelor,62472.0,Married,Nova,5720.77,Standard,2016,6,,,24,131,62,40682,4133.0,1952,158,2017,2018,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True
848574,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,55486.0,Married,Nova,5720.9,Standard,2014,6,2017.0,5.0,24,24,5,7770,776.0,0,0,2017,2018,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
590752,Canada,Alberta,Peace River,T9O 2W2,Male,Bachelor,105034.0,Married,Nova,5727.33,Standard,2015,9,,,24,150,48,50124,5118.5,1366,111,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
389551,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,53661.0,Married,Nova,5728.58,Standard,2013,9,,,24,126,51,39330,4054.5,1923,156,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,True
430265,Canada,Ontario,London,M5B 3E4,Male,Bachelor,102826.0,Married,Nova,5736.46,Standard,2017,6,,,24,66,11,23098,2416.5,0,0,2017,2018,2,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,True
403507,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,73218.0,Married,Nova,5737.23,Standard,2014,12,,,24,137,51,40322,4113.25,1447,117,2017,2018,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,True
974441,Canada,Ontario,Ottawa,K1F 2R2,Female,College,71960.0,Single,Nova,5739.82,Standard,2017,5,2018.0,1.0,24,57,6,18498,1847.0,0,0,2017,2018,2,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
415088,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,65435.0,Married,Nova,5741.7,Standard,2017,12,,,24,56,20,19224,1991.5,522,42,2017,2018,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,True
466813,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,95306.0,Married,Nova,5741.73,Standard,2017,7,2018.0,3.0,24,41,4,16699,1794.0,0,0,2017,2018,2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,False
824906,Canada,Saskatchewan,Regina,S1J 3C5,Male,Bachelor,77111.0,Divorced,Nova,5743.4,Standard,2016,8,,,24,158,36,49876,5169.0,657,53,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
183755,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,54144.0,Married,Nova,5745.12,Standard,2016,1,,,24,129,23,39538,3990.5,721,59,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
695878,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,54144.0,Married,Nova,5745.12,Standard,2015,5,,,24,137,21,40238,4155.75,535,43,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
770968,Canada,Quebec,Montreal,H2T 9K8,Male,College,71960.0,Single,Nova,5745.42,Standard,2015,10,,,24,85,14,35015,3534.5,618,50,2017,2018,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True
279654,Canada,Alberta,Banff,T4V 1D4,Female,Bachelor,74158.0,Married,Nova,5745.94,Standard,2018,7,,,24,168,44,51605,5316.25,995,81,2017,2018,2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
631557,Canada,British Columbia,Kelowna,V09 2E9,Male,Bachelor,77268.0,Married,Nova,5746.15,Standard,2014,11,,,24,115,39,38924,3960.5,1624,132,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,True
992168,Canada,Ontario,Toronto,P1J 8T7,Male,High School or Below,66386.0,Married,Nova,5746.33,Standard,2012,9,,,48,252,59,74509,7733.5,1884,153,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,True
595169,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,48601.0,Divorced,Nova,5749.88,Standard,2012,7,,,24,174,68,43392,4407.5,0,0,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
296457,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,53464.0,Married,Nova,5754.85,Standard,2014,11,2016.0,6.0,24,0,0,0,0.0,0,0,2017,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
750384,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,53464.0,Married,Nova,5754.85,Standard,2015,1,,,24,98,25,37726,3910.0,0,0,2017,2018,2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
510502,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,103331.0,Married,Nova,5755.54,Standard,2017,3,,,24,120,29,34691,3584.0,641,52,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,True
241436,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,97030.0,Divorced,Nova,5757.44,Standard,2015,4,,,24,120,42,35948,3666.25,456,37,2017,2018,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True
252165,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,97030.0,Divorced,Nova,5757.44,Standard,2016,2,2016.0,10.0,24,0,0,0,0.0,0,0,2017,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
523272,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,97030.0,Divorced,Nova,5757.44,Standard,2015,6,,,24,165,24,43496,4467.0,446,36,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,True
767907,Canada,Ontario,London,M5B 3E4,Female,Bachelor,97030.0,Divorced,Nova,5757.44,Standard,2014,5,,,24,150,23,37839,3917.0,453,37,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
889697,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,91538.0,Divorced,Nova,5757.49,Standard,2015,3,,,24,148,36,42296,4324.25,1013,82,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,True
408134,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,54567.0,Married,Nova,5759.01,Standard,2018,5,,,24,50,20,22905,2288.0,0,0,2017,2018,2,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True
984055,Canada,Nova Scotia,Halifax,B3J 9S2,Male,College,71960.0,Married,Nova,8392.62,2018 Promotion,2018,2,,,24,48,7,13980,1565.5,0,0,2017,2018,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,True
883468,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,94433.0,Married,Nova,5759.91,Standard,2013,10,2018.0,1.0,24,67,23,17240,1721.0,375,30,2017,2018,2,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,False
678217,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,53068.0,Married,Nova,5761.11,Standard,2018,5,,,24,39,16,10033,1002.0,1065,86,2017,2018,2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,True
186668,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,92929.0,Married,Nova,5761.32,Standard,2015,1,,,24,98,26,28918,3007.25,1224,99,2017,2018,2,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True
491005,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,80316.0,Married,Nova,5762.47,Standard,2014,8,,,24,100,37,29219,3028.5,3340,270,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,True
266474,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,55121.0,Single,Nova,5763.27,Standard,2015,2,,,24,87,16,33242,3439.75,0,0,2017,2018,2,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
318537,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,47416.0,Married,Nova,5764.65,Standard,2016,4,2016.0,12.0,24,0,0,0,0.0,0,0,2017,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
922347,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,48103.0,Married,Nova,5764.78,Standard,2018,5,,,24,60,13,14855,1483.0,572,46,2017,2018,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True
368330,Canada,British Columbia,Vancouver,V1E 4R6,Female,College,71960.0,Single,Nova,5770.68,Standard,2014,5,,,24,182,29,45021,4619.75,0,0,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
629753,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,79989.0,Divorced,Nova,5771.61,Standard,2014,8,,,24,141,42,36076,3732.0,0,0,2017,2018,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
409798,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,70161.0,Married,Nova,5773.9,Standard,2015,5,,,24,117,33,34974,3578.0,1574,128,2017,2018,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,True
949952,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,70161.0,Married,Nova,5773.9,Standard,2012,5,,,24,111,28,42940,4325.0,0,0,2017,2018,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
210339,Canada,Ontario,Toronto,P1W 1K4,Female,College,71960.0,Single,Nova,5775.52,Standard,2014,11,,,24,119,26,41113,4223.75,1750,142,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,True
557872,Canada,Quebec,Montreal,H2T 9K8,Male,High School or Below,76184.0,Married,Nova,5776.34,Standard,2017,1,,,24,100,20,39688,4144.75,0,0,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,True
343706,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,69274.0,Single,Nova,5780.18,Standard,2016,7,,,24,125,32,36574,3742.0,831,67,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,True
244419,Canada,Nova Scotia,Halifax,B3J 9S2,Female,College,71960.0,Single,Nova,8470.04,2018 Promotion,2018,2,,,24,172,41,40963,4151.5,1265,102,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True
901887,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,84852.0,Divorced,Nova,5783.18,Standard,2018,6,,,24,62,19,11070,1104.0,0,0,2017,2018,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True
612742,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,54825.0,Married,Nova,5785.22,Standard,2013,1,2015.0,4.0,24,0,0,0,0.0,0,0,2017,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
937250,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,54825.0,Married,Nova,5785.22,Standard,2016,7,,,24,125,25,33220,3432.75,392,32,2017,2018,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,True
871445,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,64677.0,Married,Nova,5786.49,Standard,2015,12,,,24,145,49,45101,4653.0,406,33,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,True
681250,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,87406.0,Married,Nova,5789.35,Standard,2016,10,,,24,120,40,37129,3763.5,506,41,2017,2018,2,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
418930,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,88413.0,Married,Nova,5789.85,Standard,2017,3,,,24,133,41,29803,2999.25,341,28,2017,2018,2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,True
412024,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,70282.0,Married,Nova,5790.46,Standard,2017,1,,,24,139,46,43642,4500.0,1015,82,2017,2018,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True
905634,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,70282.0,Married,Nova,5790.46,Standard,2014,7,2018.0,8.0,24,114,37,27890,2963.0,405,33,2017,2018,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,False
299760,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,93777.0,Divorced,Nova,5790.57,Standard,2012,11,,,24,101,43,33393,3404.0,1250,101,2017,2018,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
182534,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,56639.0,Married,Nova,5791.01,Standard,2012,11,,,24,138,49,52324,5397.0,1692,136,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
996333,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,90798.0,Married,Nova,5791.61,Standard,2012,6,,,24,161,25,41918,4291.25,0,0,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
710515,Canada,Nova Scotia,Halifax,B3J 9S2,Female,College,71960.0,Single,Nova,13727.8,2018 Promotion,2018,2,,,24,79,28,18337,1857.5,582,47,2017,2018,2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,True
617099,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,101960.0,Married,Nova,5793.16,Standard,2014,1,,,24,136,27,38041,3843.5,760,61,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,True
274211,Canada,Prince Edward Island,Charlottetown,C1A 6E8,Male,Bachelor,96572.0,Divorced,Nova,5794.1,Standard,2015,11,,,24,107,34,33054,3299.0,503,41,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
318753,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,96572.0,Divorced,Nova,5794.1,Standard,2017,10,,,24,57,17,21458,2264.0,359,29,2017,2018,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True
618830,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,82599.0,Married,Nova,5797.6,Standard,2014,5,,,24,202,69,57052,5927.75,644,52,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
429894,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,79864.0,Married,Nova,5799.06,Standard,2016,3,,,24,76,22,26098,2730.75,0,0,2017,2018,2,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,True
253619,Canada,Ontario,Toronto,P1L 8X8,Male,College,71960.0,Married,Nova,5800.19,Standard,2016,12,,,24,86,29,33838,3511.25,301,25,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,True
147408,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,77602.0,Single,Nova,5807.66,Standard,2018,11,,,24,9,3,1068,106.0,0,0,2017,2018,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
633631,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,63578.0,Divorced,Nova,5808.93,Standard,2013,1,,,24,104,25,27897,2921.5,0,0,2017,2018,2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,True
196892,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,51645.0,Married,Nova,5809.26,Standard,2015,2,,,24,113,25,29780,3013.25,0,0,2017,2018,2,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,True
215869,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,74819.0,Divorced,Nova,5812.0,Standard,2015,8,,,24,105,26,28748,2953.75,0,0,2017,2018,2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,True
241600,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,71960.0,Married,Nova,5815.05,Standard,2012,6,,,24,160,44,51666,5340.25,1413,114,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True
665467,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,95440.0,Married,Nova,5817.83,Standard,2014,11,,,24,122,24,34487,3532.0,978,79,2017,2018,2,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True
494263,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,76622.0,Married,Nova,5821.13,Standard,2017,3,,,24,130,33,46491,4813.75,876,71,2017,2018,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
860017,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,75875.0,Single,Nova,5821.79,Standard,2012,8,,,24,151,36,43286,4433.0,1351,109,2017,2018,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
275531,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,96564.0,Divorced,Nova,5823.16,Standard,2017,12,,,24,99,29,23169,2412.0,1387,112,2017,2018,2,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
967500,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,57587.0,Divorced,Nova,16979.8,2018 Promotion,2018,2,,,24,37,5,10081,1065.0,520,42,2017,2018,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,True
366467,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,61882.0,Married,Nova,5824.82,Standard,2014,12,,,24,141,48,42982,4515.0,1657,134,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
995868,Canada,Manitoba,Winnipeg,R3R 3T4,Male,Bachelor,65416.0,Married,Nova,5827.48,Standard,2018,10,,,24,22,0,7304,729.0,0,0,2017,2018,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True
278045,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,54857.0,Married,Nova,5828.18,Standard,2018,10,,,24,7,5,1464,146.0,374,30,2017,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True
359816,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,54857.0,Married,Nova,5828.18,Standard,2015,12,,,24,145,31,38032,3903.0,886,72,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
432255,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,92867.0,Married,Nova,5837.53,Standard,2012,8,,,24,161,51,47490,4862.5,1699,137,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
235716,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,72459.0,Married,Nova,5838.13,Standard,2016,5,,,24,95,35,27581,2832.0,588,48,2017,2018,2,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,True
241854,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,72168.0,Married,Nova,17019.19,2018 Promotion,2018,4,,,24,87,22,21920,2189.0,0,0,2017,2018,2,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,True
533638,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,91239.0,Married,Nova,5838.9,Standard,2016,12,,,24,148,8,38568,3884.25,368,30,2017,2018,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True
750152,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,91239.0,Married,Nova,5838.9,Standard,2013,8,,,24,127,39,39797,4115.75,523,42,2017,2018,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True
972636,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,91239.0,Married,Nova,5838.9,Standard,2017,1,,,24,98,32,37065,3912.0,969,79,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,True
938516,Canada,British Columbia,Kelowna,V09 2E9,Male,College,71960.0,Divorced,Nova,5841.53,Standard,2015,7,,,24,150,29,40570,4151.75,619,50,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,True
997710,Canada,Ontario,Toronto,M8Y 4K8,Male,College,71960.0,Divorced,Nova,5841.53,Standard,2013,1,2017.0,10.0,24,56,13,15787,1576.0,632,51,2017,2018,2,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,False
625945,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,94805.0,Married,Nova,5846.11,Standard,2016,5,,,24,124,10,37291,3888.25,383,31,2017,2018,2,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,True
538760,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,71960.0,Single,Nova,5846.42,Standard,2017,12,,,24,72,28,21496,2224.0,0,0,2017,2018,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
897835,Canada,Alberta,Peace River,T9O 2W2,Female,High School or Below,67642.0,Married,Nova,5847.42,Standard,2016,1,,,24,126,27,33856,3436.25,934,76,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,True
509669,Canada,Nova Scotia,Halifax,B3C 2M8,Female,Doctor,283497.0,Divorced,Star,2359.42,2018 Promotion,2018,2,,,24,34,8,21092,2139.36,337,27,2017,2018,2,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,True
464970,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,86877.0,Married,Nova,5862.8,Standard,2017,8,,,24,37,16,14478,1505.25,0,0,2017,2018,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,True
529140,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,84616.0,Married,Nova,5864.38,Standard,2016,2,,,24,153,33,44465,4478.75,888,72,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
524968,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,52881.0,Married,Star,2618.33,2018 Promotion,2018,2,2018.0,10.0,24,24,0,10779,1105.2,0,0,2017,2018,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,False
698242,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,52308.0,Married,Nova,5867.13,Standard,2012,5,,,24,149,38,36915,3770.25,0,0,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
250540,Canada,Ontario,London,M5B 3E4,Female,Bachelor,56762.0,Divorced,Nova,5871.18,Standard,2018,10,,,24,13,5,3924,392.0,0,0,2017,2018,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
442014,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,88366.0,Divorced,Nova,5872.96,Standard,2016,6,,,24,155,47,48202,5007.0,1851,149,2017,2018,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
859196,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,55943.0,Married,Nova,5876.05,Standard,2018,12,,,24,0,0,0,0.0,0,0,2017,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
